date,open,high,low,close,volume
2025-10-06 07:00:00,11.75,12.05,11.75,12.0,336600
2025-10-07 07:00:00,12.0,12.0,11.8,11.8,382600
2025-10-08 07:00:00,11.95,11.95,11.55,11.65,542600
2025-10-09 07:00:00,11.7,11.85,11.6,11.65,405600
2025-10-10 07:00:00,11.75,11.8,11.6,11.6,310400
2025-10-13 07:00:00,11.55,11.65,11.4,11.6,539400
2025-10-14 07:00:00,11.7,11.7,11.4,11.45,587000
2025-10-15 07:00:00,11.45,11.55,11.2,11.2,656400
2025-10-16 07:00:00,11.2,11.75,11.15,11.7,965800
2025-10-17 07:00:00,11.75,11.8,11.5,11.5,235400
2025-10-20 07:00:00,11.6,11.9,11.0,11.05,1228600
2025-10-21 07:00:00,11.35,11.4,11.0,11.4,792700
2025-10-22 07:00:00,11.65,11.7,11.4,11.65,794400
2025-10-23 07:00:00,11.65,12.0,11.65,11.8,774500
2025-10-24 07:00:00,11.9,12.0,11.6,11.6,394800
2025-10-27 07:00:00,11.85,11.85,11.45,11.5,412200
2025-10-28 07:00:00,11.5,11.8,11.5,11.8,687100
2025-10-29 07:00:00,11.85,11.85,11.65,11.8,228200
2025-10-30 07:00:00,11.8,11.8,11.6,11.7,323700
2025-10-31 07:00:00,11.7,12.1,11.6,11.7,744300
2025-11-03 07:00:00,11.85,11.95,11.6,11.6,584900
2025-11-04 07:00:00,11.6,11.75,11.15,11.75,609200
2025-11-05 07:00:00,11.7,11.7,11.55,11.6,278900
2025-11-06 07:00:00,11.6,11.65,11.55,11.6,378900
2025-11-07 07:00:00,11.6,11.6,11.25,11.35,507200
2025-11-10 07:00:00,11.35,11.45,11.15,11.15,232000
2025-11-11 07:00:00,11.35,11.35,11.1,11.2,171900
2025-11-12 07:00:00,11.3,11.5,11.25,11.4,184100
2025-11-13 07:00:00,11.4,11.5,11.35,11.35,153300
2025-11-14 07:00:00,11.35,11.6,11.35,11.45,332100
2025-11-17 07:00:00,11.6,11.65,11.55,11.65,311600
2025-11-18 07:00:00,11.7,12.1,11.6,11.9,976400
2025-11-19 07:00:00,12.0,12.05,11.8,11.85,354100
2025-11-20 07:00:00,11.85,11.95,11.65,11.85,451800
2025-11-21 07:00:00,11.85,11.85,11.65,11.65,430200
2025-11-24 07:00:00,11.7,11.75,11.6,11.65,226200
2025-11-25 07:00:00,11.65,11.75,11.4,11.4,454800
2025-11-26 07:00:00,11.5,11.65,11.45,11.6,151400
2025-11-27 07:00:00,11.7,11.7,11.45,11.45,203500
2025-11-28 07:00:00,11.35,11.45,11.3,11.35,334900
2025-12-01 07:00:00,11.4,11.4,11.3,11.3,199900
2025-12-02 07:00:00,11.3,11.35,11.2,11.35,392800
2025-12-03 07:00:00,11.35,11.45,11.3,11.35,269300
2025-12-04 07:00:00,11.4,11.7,11.3,11.5,1222800
2025-12-05 07:00:00,11.6,11.6,11.15,11.15,887900
2025-12-08 07:00:00,11.45,11.45,11.15,11.3,355300
2025-12-09 07:00:00,11.3,11.3,10.95,11.1,595500
2025-12-10 07:00:00,11.1,11.15,10.95,11.0,481100
2025-12-11 07:00:00,11.0,11.0,10.55,10.8,362700
2025-12-12 07:00:00,10.85,10.85,10.35,10.35,476300
2025-12-15 07:00:00,10.45,10.55,10.3,10.45,341800
2025-12-16 07:00:00,10.5,10.85,10.3,10.85,276300
2025-12-17 07:00:00,10.85,10.85,10.4,10.8,352300
2025-12-18 07:00:00,10.9,10.9,10.55,10.8,201500
2025-12-19 07:00:00,10.8,10.8,10.5,10.7,186000
2025-12-22 07:00:00,10.7,10.75,10.55,10.65,153500
2025-12-23 07:00:00,10.65,10.75,10.5,10.65,353000
2025-12-24 07:00:00,10.55,10.65,10.5,10.55,103300
2025-12-25 07:00:00,10.55,10.65,10.4,10.4,258000
2025-12-26 07:00:00,10.4,10.5,10.0,10.4,424700
2025-12-29 07:00:00,10.4,10.65,10.35,10.5,164000
2025-12-30 07:00:00,10.5,10.6,10.45,10.55,285500
2025-12-31 07:00:00,10.55,10.55,10.4,10.4,319500
2026-01-05 07:00:00,10.4,10.4,10.15,10.3,512700
2026-01-06 07:00:00,10.35,10.35,10.1,10.3,120000
2026-01-07 07:00:00,10.3,10.35,10.15,10.3,292000
2026-01-08 07:00:00,10.3,10.4,10.15,10.2,503000
2026-01-09 07:00:00,10.2,10.4,9.93,9.97,643000
2026-01-12 07:00:00,9.97,10.2,9.89,10.1,403700
2026-01-13 07:00:00,10.2,10.25,9.99,10.0,714200
2026-01-14 07:00:00,10.0,10.2,9.95,10.0,382300
2026-01-15 07:00:00,10.1,10.15,9.94,9.95,600900
2026-01-16 07:00:00,9.97,10.1,9.95,9.95,296200
2026-01-19 07:00:00,10.0,10.05,9.95,10.0,432400
2026-01-20 07:00:00,10.0,10.1,9.96,9.99,273300
2026-01-21 07:00:00,9.94,10.0,9.93,9.96,413200
2026-01-22 07:00:00,9.98,10.35,9.98,10.25,804200
2026-01-23 07:00:00,10.2,10.2,9.98,10.05,191900
2026-01-26 07:00:00,10.05,10.05,9.88,9.96,286000
2026-01-27 07:00:00,9.98,10.0,9.89,9.98,214100
2026-01-28 07:00:00,10.05,10.05,9.91,9.98,225400
2026-01-29 07:00:00,9.98,10.0,9.95,9.98,87800
2026-01-30 07:00:00,10.05,10.2,10.0,10.1,557900
2026-02-02 07:00:00,10.15,10.2,10.0,10.1,204100
2026-02-03 07:00:00,10.15,10.2,9.99,10.1,431000
2026-02-04 07:00:00,10.15,10.2,10.1,10.1,124800
2026-02-05 07:00:00,10.1,10.5,10.1,10.3,443700
2026-02-06 07:00:00,10.2,10.25,10.0,10.1,325900
2026-02-09 07:00:00,10.1,10.1,9.9,9.96,172300
2026-02-10 07:00:00,10.0,10.0,9.77,9.77,448200
2026-02-11 07:00:00,9.8,10.05,9.8,9.98,288200
2026-02-12 07:00:00,9.98,10.1,9.98,9.99,98200
2026-02-13 07:00:00,9.99,10.1,9.98,9.99,87700
2026-02-23 07:00:00,10.0,10.05,9.98,10.05,143500
2026-02-24 07:00:00,10.05,10.25,10.0,10.15,293200
2026-02-25 07:00:00,10.15,10.25,10.05,10.05,106300
2026-02-26 07:00:00,10.15,10.15,10.05,10.1,104400
2026-02-27 07:00:00,10.1,10.1,9.99,10.0,300000
2026-03-02 07:00:00,9.41,9.87,9.41,9.7,271900
2026-03-03 07:00:00,9.7,9.88,9.64,9.72,341900
2026-03-04 07:00:00,9.7,9.73,9.4,9.59,381800
2026-03-05 07:00:00,9.71,9.8,9.62,9.62,237700
2026-03-06 07:00:00,9.67,9.76,9.57,9.62,154600
2026-03-09 07:00:00,8.95,9.28,8.95,8.95,1235200
2026-03-10 07:00:00,8.99,9.2,8.95,9.07,165300
2026-03-11 07:00:00,9.07,9.2,8.98,9.17,277300
2026-03-12 07:00:00,9.17,9.28,9.13,9.27,165500
2026-03-13 07:00:00,9.2,9.47,9.19,9.36,290400
2026-03-16 07:00:00,9.38,9.41,9.25,9.36,130700
2026-03-17 07:00:00,9.36,9.43,9.3,9.35,98700
2026-03-18 07:00:00,9.33,9.35,9.14,9.16,103000
2026-03-19 07:00:00,9.16,9.26,9.05,9.2,100400
2026-03-20 07:00:00,9.19,9.19,9.0,9.01,166600
2026-03-23 07:00:00,9.02,9.1,8.71,8.71,334200
2026-03-24 07:00:00,8.87,9.18,8.85,8.98,113700
2026-03-25 07:00:00,9.15,9.15,8.89,9.07,186300
2026-03-26 07:00:00,9.08,9.08,8.94,8.98,134500
2026-03-27 07:00:00,8.93,9.21,8.93,9.19,425100
2026-03-30 07:00:00,9.16,9.17,9.05,9.15,66100
2026-03-31 07:00:00,9.15,9.17,9.09,9.12,100900
2026-04-01 07:00:00,9.15,9.18,9.12,9.13,131600
2026-04-02 07:00:00,9.14,9.14,8.99,9.11,126800
2026-04-03 07:00:00,9.05,9.11,8.98,9.05,89500
2026-04-06 07:00:00,9.05,9.05,8.94,8.96,134700
2026-04-07 07:00:00,8.97,9.0,8.83,8.99,193800
2026-04-08 07:00:00,8.99,9.19,8.98,9.17,750200
2026-04-09 07:00:00,9.15,9.25,9.12,9.17,184100
2026-04-10 07:00:00,9.2,9.28,9.1,9.12,248800
2026-04-13 07:00:00,9.1,9.19,9.09,9.12,163100
2026-04-14 07:00:00,9.17,9.19,9.09,9.14,131400
2026-04-15 00:00:00,8.33,8.35,8.27,8.29,153687
2026-04-15 07:00:00,9.16,9.18,9.1,9.12,153500
2026-04-16 00:00:00,8.25,8.31,8.2,8.21,157561
2026-04-16 07:00:00,9.07,9.14,9.02,9.03,157500
2026-04-17 00:00:00,8.21,8.25,8.1,8.22,185324
2026-04-17 07:00:00,9.03,9.08,8.91,9.04,185200
2026-04-20 00:00:00,8.22,8.27,8.18,8.23,56821
2026-04-20 07:00:00,9.04,9.1,9.0,9.05,56800
2026-04-21 00:00:00,8.25,8.25,8.14,8.17,107006
2026-04-21 07:00:00,9.08,9.08,8.95,8.99,106900
2026-04-22 00:00:00,8.18,8.23,8.14,8.14,229919
2026-04-22 07:00:00,9.0,9.05,8.95,8.95,229900
2026-04-23 00:00:00,8.15,8.17,8.09,8.09,240408
2026-04-23 07:00:00,8.96,8.99,8.9,8.9,240400
2026-04-24 00:00:00,8.1,8.1,8.05,8.09,97359
2026-04-28 00:00:00,8.09,8.11,8.0,8.0,180184
2026-04-29 00:00:00,8.0,8.07,7.98,8.05,170718
2026-05-04 00:00:00,8.18,8.24,8.17,8.18,155457
2026-05-05 00:00:00,8.18,8.19,8.12,8.13,66746
2026-05-06 00:00:00,8.11,8.18,8.1,8.11,223772
2026-05-07 00:00:00,8.11,8.16,8.05,8.06,152917
2026-05-08 00:00:00,8.07,8.07,7.95,7.98,225871
